91456,,,,,,,
91457,,,,,,,
91458,,,,,,,
91459,,,,,,,
91460,,,,,,,
91461,,,,,,,
91462,,,,,,,
91463,,,,,,,
91464,,,,,,,
91465,,,,,,,
91466,,,,,,,
91467,,,,,,,
91468,,,,,,,
91469,,,,,,,
91470,,,,,,,
91471,,,,,,,
91472,,,,,,,
91473,,,,,,,
91474,,,,,,,
91475,,,,,,,
91476,,,,,,,
91477,,,,,,,
91478,,,,,,,
91479,,,,,,,
91480,,,,,,,
91481,,,,,,,
91482,,,,,,,
91483,,,,,,,
91484,,,,,,,
91485,,,,,,,
91486,,,,,,,
91487,,,,,,,
91488,,,,,,,
91489,,,,,,,
91490,,,,,,,
91491,,,,,,,
91492,,,,,,,
91493,,,,,,,
91494,,,,,,,
91495,,,,,,,
91496,,,,,,,
91497,,,,,,,
91498,,,,,,,
91499,,,,,,,
91500,,,,,,,
91501,,,,,,,
91502,,,,,,,
91503,,,,,,,
91504,,,,,,,
91505,,,,,,,
91506,,,,,,,
91507,,,,,,,
91508,,,,,,,
91509,,,,,,,
91510,,,,,,,
91511,,,,,,,
91512,,,,,,,
91513,,,,,,,
91514,,,,,,,
91515,,,,,,,
91516,,,,,,,
91517,,,,,,,
91518,,,,,,,
91519,,,,,,,
91520,,,,,,,
91521,,,,,,,
91522,,,,,,,
91523,,,,,,,
91524,,,,,,,
91525,,,,,,,
91526,,,,,,,
91527,,,,,,,
91528,,,,,,,
91529,,,,,,,
91530,,,,,,,
91531,,,,,,,
91532,,,,,,,
91533,,,,,,,
91534,,,,,,,
91535,,,,,,,
91536,,,,,,,
91537,,,,,,,
91538,,,,,,,
91539,,,,,,,
91540,,,,,,,
91541,,,,,,,
91542,,,,,,,
91543,,,,,,,
91544,,,,,,,
91545,,,,,,,
91546,,,,,,,
91547,,,,,,,
91548,,,,,,,
91549,,,,,,,
91550,,,,,,,
91551,,,,,,,
91552,,,,,,,
91553,,,,,,,
91554,,,,,,,
91555,,,,,,,
91556,,,,,,,
91557,,,,,,,
91558,,,,,,,
91559,,,,,,,
91560,,,,,,,
91561,,,,,,,
91562,,,,,,,
91563,,,,,,,
91564,,,,,,,
91565,,,,,,,
91566,,,,,,,
91567,,,,,,,
91568,,,,,,,
91569,,,,,,,
91570,,,,,,,
91571,,,,,,,
91572,,,,,,,
91573,,,,,,,
91574,,,,,,,
91575,,,,,,,
91576,,,,,,,
91577,,,,,,,
91578,,,,,,,
91579,,,,,,,
91580,,,,,,,
91581,,,,,,,
91582,,,,,,,
91583,,,,,,,
91584,,,,,,,
91585,,,,,,,
91586,,,,,,,
91587,,,,,,,
91588,,,,,,,
91589,,,,,,,
91590,,,,,,,
91591,,,,,,,
91592,,,,,,,
91593,,,,,,,
91594,,,,,,,
91595,,,,,,,
91596,,,,,,,
91597,,,,,,,
91598,,,,,,,
91599,,,,,,,
91600,,,,,,,
91601,,,,,,,
91602,,,,,,,
91603,,,,,,,
91604,,,,,,,
91605,,,,,,,
91606,,,,,,,
91607,,,,,,,
91608,,,,,,,
91609,,,,,,,
91610,,,,,,,
91611,,,,,,,
91612,,,,,,,
91613,,,,,,,
91614,,,,,,,
91615,,,,,,,
91616,,,,,,,
91617,,,,,,,
91618,,,,,,,
91619,,,,,,,
91620,,,,,,,
91621,,,,,,,
91622,,,,,,,
91623,,,,,,,
91624,,,,,,,
91625,,,,,,,
91626,,,,,,,
91627,,,,,,,
91628,,,,,,,
91629,,,,,,,
91630,,,,,,,
91631,,,,,,,
91632,,,,,,,
91633,,,,,,,
91634,,,,,,,
91635,,,,,,,
91636,,,,,,,
91637,,,,,,,
91638,,,,,,,
91639,,,,,,,
91640,,,,,,,
91641,,,,,,,
91642,,,,,,,
91643,,,,,,,
91644,,,,,,,
91645,,,,,,,
91646,,,,,,,
91647,,,,,,,
91648,,,,,,,
91649,,,,,,,
91650,,,,,,,
91651,,,,,,,
91652,,,,,,,
91653,,,,,,,
91654,,,,,,,
91655,,,,,,,
91656,,,,,,,
91657,,,,,,,
91658,,,,,,,
91659,,,,,,,
91660,,,,,,,
91661,,,,,,,
91662,,,,,,,
91663,,,,,,,
91664,,,,,,,
91665,,,,,,,
91666,,,,,,,
91667,,,,,,,
91668,,,,,,,
91669,,,,,,,
91670,,,,,,,
91671,,,,,,,
91672,,,,,,,
91673,,,,,,,
91674,,,,,,,
91675,,,,,,,
91676,,,,,,,
91677,,,,,,,
91678,,,,,,,
91679,,,,,,,
91680,,,,,,,
91681,,,,,,,
91682,,,,,,,
91683,,,,,,,
91684,,,,,,,
91685,,,,,,,
91686,,,,,,,
91687,,,,,,,
91688,,,,,,,
91689,,,,,,,
91690,,,,,,,
91691,,,,,,,
91692,,,,,,,
91693,,,,,,,
91694,,,,,,,
91695,,,,,,,
91696,,,,,,,
91697,,,,,,,
91698,,,,,,,
91699,,,,,,,
91700,,,,,,,
91701,,,,,,,
91702,,,,,,,
91703,,,,,,,
91704,,,,,,,
91705,,,,,,,
91706,,,,,,,
91707,,,,,,,
91708,,,,,,,
91709,,,,,,,
91710,,,,,,,
91711,,,,,,,
91712,,,,,,,
91713,,,,,,,
91714,,,,,,,
91715,,,,,,,
91716,,,,,,,
91717,,,,,,,
91718,,,,,,,
91719,,,,,,,
91720,,,,,,,
91721,,,,,,,
91722,,,,,,,
91723,,,,,,,
91724,,,,,,,
91725,,,,,,,
91726,,,,,,,
91727,,,,,,,
91728,,,,,,,
91729,,,,,,,
91730,,,,,,,
91731,,,,,,,
91732,,,,,,,
91733,,,,,,,
91734,,,,,,,
91735,,,,,,,
91736,,,,,,,
91737,,,,,,,
91738,,,,,,,
91739,,,,,,,
91740,,,,,,,
91741,,,,,,,
91742,,,,,,,
91743,,,,,,,
91744,,,,,,,
91745,,,,,,,
91746,,,,,,,
91747,,,,,,,
91748,,,,,,,
91749,,,,,,,
91750,,,,,,,
91751,,,,,,,
91752,,,,,,,
91753,,,,,,,
91754,,,,,,,
91755,,,,,,,
91756,,,,,,,
91757,,,,,,,
91758,,,,,,,
91759,,,,,,,
91760,,,,,,,
91761,,,,,,,
91762,,,,,,,
91763,,,,,,,
91764,,,,,,,
91765,,,,,,,
91766,,,,,,,
91767,,,,,,,
91768,,,,,,,
91769,,,,,,,
91770,,,,,,,
91771,,,,,,,
91772,,,,,,,
91773,,,,,,,
91774,,,,,,,
91775,,,,,,,
91776,,,,,,,
91777,,,,,,,
91778,,,,,,,
91779,,,,,,,
91780,,,,,,,
91781,,,,,,,
91782,,,,,,,
91783,,,,,,,
91784,,,,,,,
91785,,,,,,,
91786,,,,,,,
91787,,,,,,,
91788,,,,,,,
91789,,,,,,,
91790,,,,,,,
91791,,,,,,,
91792,,,,,,,
91793,,,,,,,
91794,,,,,,,
91795,,,,,,,
91796,,,,,,,
91797,,,,,,,
91798,,,,,,,
91799,,,,,,,
91800,,,,,,,
91801,,,,,,,
91802,,,,,,,
91803,,,,,,,
91804,,,,,,,
91805,,,,,,,
91806,,,,,,,
91807,,,,,,,
91808,,,,,,,
91809,,,,,,,
91810,,,,,,,
91811,,,,,,,
91812,,,,,,,
91813,,,,,,,
91814,,,,,,,
91815,,,,,,,
91816,,,,,,,
91817,,,,,,,
91818,,,,,,,
91819,,,,,,,
91820,,,,,,,
91821,,,,,,,
91822,,,,,,,
91823,,,,,,,
91824,,,,,,,
91825,,,,,,,
91826,,,,,,,
91827,,,,,,,
91828,,,,,,,
91829,,,,,,,
91830,,,,,,,
91831,,,,,,,
91832,,,,,,,
91833,,,,,,,
91834,,,,,,,
91835,,,,,,,
91836,,,,,,,
91837,,,,,,,
91838,,,,,,,
91839,,,,,,,
91840,,,,,,,
91841,,,,,,,
91842,,,,,,,
91843,,,,,,,
91844,,,,,,,
91845,,,,,,,
91846,,,,,,,
91847,,,,,,,
91848,,,,,,,
91849,,,,,,,
91850,,,,,,,
91851,,,,,,,
91852,,,,,,,
91853,,,,,,,
91854,,,,,,,
91855,,,,,,,
91856,,,,,,,
91857,,,,,,,
91858,,,,,,,
91859,,,,,,,
91860,,,,,,,
91861,,,,,,,
91862,,,,,,,
91863,,,,,,,
91864,,,,,,,
91865,,,,,,,
91866,,,,,,,
91867,,,,,,,
91868,,,,,,,
91869,,,,,,,
91870,,,,,,,
91871,,,,,,,
91872,,,,,,,
91873,,,,,,,
91874,,,,,,,
91875,,,,,,,
91876,,,,,,,
91877,,,,,,,
91878,,,,,,,
91879,,,,,,,
91880,,,,,,,
91881,,,,,,,
91882,,,,,,,
91883,,,,,,,
91884,,,,,,,
91885,,,,,,,
91886,,,,,,,
91887,,,,,,,
91888,,,,,,,
91889,,,,,,,
91890,,,,,,,
91891,,,,,,,
91892,,,,,,,
91893,,,,,,,
91894,,,,,,,
91895,,,,,,,
91896,,,,,,,
91897,,,,,,,
91898,,,,,,,
91899,,,,,,,
91900,,,,,,,
91901,,,,,,,
91902,,,,,,,
91903,,,,,,,
91904,,,,,,,
91905,,,,,,,
91906,,,,,,,
91907,,,,,,,
91908,,,,,,,
91909,,,,,,,
91910,,,,,,,
91911,,,,,,,
91912,,,,,,,
91913,,,,,,,
91914,,,,,,,
91915,,,,,,,
91916,,,,,,,
91917,,,,,,,
91918,,,,,,,
91919,,,,,,,
91920,,,,,,,
91921,,,,,,,
91922,,,,,,,
91923,,,,,,,
91924,,,,,,,
91925,,,,,,,
91926,,,,,,,
91927,,,,,,,
91928,,,,,,,
91929,,,,,,,
91930,,,,,,,
91931,,,,,,,
91932,,,,,,,
91933,,,,,,,
91934,,,,,,,
91935,,,,,,,
91936,,,,,,,
91937,,,,,,,
91938,,,,,,,
91939,,,,,,,
91940,,,,,,,
91941,,,,,,,
91942,,,,,,,
91943,,,,,,,
91944,,,,,,,
91945,,,,,,,
91946,,,,,,,
91947,,,,,,,
91948,,,,,,,
91949,,,,,,,
91950,,,,,,,
91951,,,,,,,
91952,,,,,,,
91953,,,,,,,
91954,,,,,,,
91955,,,,,,,
91956,,,,,,,
91957,,,,,,,
91958,,,,,,,
91959,,,,,,,
91960,,,,,,,
91961,,,,,,,
91962,,,,,,,
91963,,,,,,,
91964,,,,,,,
91965,,,,,,,
91966,,,,,,,
91967,,,,,,,
91968,,,,,,,
91969,,,,,,,
91970,,,,,,,
91971,,,,,,,
91972,,,,,,,
91973,,,,,,,
91974,,,,,,,
91975,,,,,,,
91976,,,,,,,
91977,,,,,,,
91978,,,,,,,
91979,,,,,,,
91980,,,,,,,
91981,,,,,,,
91982,,,,,,,
91983,,,,,,,
91984,,,,,,,
91985,,,,,,,
91986,,,,,,,
91987,,,,,,,
91988,,,,,,,
91989,,,,,,,
91990,,,,,,,
91991,,,,,,,
91992,,,,,,,
91993,,,,,,,
91994,,,,,,,
91995,,,,,,,
91996,,,,,,,
91997,,,,,,,
91998,,,,,,,
91999,,,,,,,
92000,,,,,,,
92001,,,,,,,
92002,,,,,,,
92003,,,,,,,
92004,,,,,,,
92005,,,,,,,
92006,,,,,,,
92007,,,,,,,
92008,,,,,,,
92009,,,,,,,
92010,,,,,,,
92011,,,,,,,
92012,,,,,,,
92013,,,,,,,
92014,,,,,,,
92015,,,,,,,
92016,,,,,,,
92017,,,,,,,
92018,,,,,,,
92019,,,,,,,
92020,,,,,,,
92021,,,,,,,
92022,,,,,,,
92023,,,,,,,
92024,,,,,,,
92025,,,,,,,
92026,,,,,,,
92027,,,,,,,
92028,,,,,,,
92029,,,,,,,
92030,,,,,,,
92031,,,,,,,
92032,,,,,,,
92033,,,,,,,
92034,,,,,,,
92035,,,,,,,
92036,,,,,,,
92037,,,,,,,
92038,,,,,,,
92039,,,,,,,
92040,,,,,,,
92041,,,,,,,
92042,,,,,,,
92043,,,,,,,
92044,,,,,,,
92045,,,,,,,
92046,,,,,,,
92047,,,,,,,
92048,,,,,,,
92049,,,,,,,
92050,,,,,,,
92051,,,,,,,
92052,,,,,,,
92053,,,,,,,
92054,,,,,,,
92055,,,,,,,
92056,,,,,,,
92057,,,,,,,
92058,,,,,,,
92059,,,,,,,
92060,,,,,,,
92061,,,,,,,
92062,,,,,,,
92063,,,,,,,
92064,,,,,,,
92065,,,,,,,
92066,,,,,,,
92067,,,,,,,
92068,,,,,,,
92069,,,,,,,
92070,,,,,,,
92071,,,,,,,
92072,,,,,,,
92073,,,,,,,
92074,,,,,,,
92075,,,,,,,
92076,,,,,,,
92077,,,,,,,
92078,,,,,,,
92079,,,,,,,
92080,,,,,,,
92081,,,,,,,
92082,,,,,,,
92083,,,,,,,
92084,,,,,,,
92085,,,,,,,
92086,,,,,,,
92087,,,,,,,
92088,,,,,,,
92089,,,,,,,
92090,,,,,,,
92091,,,,,,,
92092,,,,,,,
92093,,,,,,,
92094,,,,,,,
92095,,,,,,,
92096,,,,,,,
92097,,,,,,,
92098,,,,,,,
92099,,,,,,,
92100,,,,,,,
92101,,,,,,,
92102,,,,,,,
92103,,,,,,,
92104,,,,,,,
92105,,,,,,,
92106,,,,,,,
92107,,,,,,,
92108,,,,,,,
92109,,,,,,,
92110,,,,,,,
92111,,,,,,,
92112,,,,,,,
92113,,,,,,,
92114,,,,,,,
92115,,,,,,,
92116,,,,,,,
92117,,,,,,,
92118,,,,,,,
92119,,,,,,,
92120,,,,,,,
92121,,,,,,,
92122,,,,,,,
92123,,,,,,,
92124,,,,,,,
92125,,,,,,,
92126,,,,,,,
92127,,,,,,,
92128,,,,,,,
92129,,,,,,,
92130,,,,,,,
92131,,,,,,,
92132,,,,,,,
92133,,,,,,,
92134,,,,,,,
92135,,,,,,,
92136,,,,,,,
92137,,,,,,,
92138,,,,,,,
92139,,,,,,,
92140,,,,,,,
92141,,,,,,,
92142,,,,,,,
92143,,,,,,,
92144,,,,,,,
92145,,,,,,,
92146,,,,,,,
92147,,,,,,,
92148,,,,,,,
92149,,,,,,,
92150,,,,,,,
92151,,,,,,,
92152,,,,,,,
92153,,,,,,,
92154,,,,,,,
92155,,,,,,,
92156,,,,,,,
92157,,,,,,,
92158,,,,,,,
92159,,25,,,,,
92160,,25,,,,,
92161,,21,,,,,
92162,,20,,,,,
92163,,20,,,,,
92164,,18,,,,,
92165,,19,,,,,
92166,,20,,,,,
92167,,19,,,,,
92168,,20,,,,,
92169,,21,,,,,
92170,,22,,,,,
92171,,18,,,,,
92172,,19,,,,,
92173,,20,,,,,
92174,,22,,,,,
92175,,21,,,,,
92176,,21,,,,,
92177,,22,,,,,
92178,,20,,,,,
92179,,22,,,,,
92180,,19,,,,,
92181,,18,,,,,
92182,,19,,,,,
92183,,20,,,,,
92184,,25,,,,,
92185,,25,,,,,
92186,,21,,,,,
92187,,20,,,,,
92188,,20,,,,,
92189,,18,,,,,
92190,,19,,,,,
92191,,20,,,,,
92192,,19,,,,,
92193,,20,,,,,
92194,,21,,,,,
92195,,22,,,,,
92196,,18,,,,,
92197,,19,,,,,
92198,,20,,,,,
92199,,22,,,,,
92200,,21,,,,,
92201,,21,,,,,
92202,,22,,,,,
92203,,20,,,,,
92204,,22,,,,,
92205,,19,,,,,
92206,,18,,,,,
92207,,19,,,,,
92208,,20,,,,,
92209,,25,,,,,
92210,,25,,,,,
92211,,21,,,,,
92212,,20,,,,,
92213,,20,,,,,
92214,,18,,,,,
92215,,19,,,,,
92216,,20,,,,,
92217,,19,,,,,
92218,,20,,,,,
92219,,21,,,,,
92220,,22,,,,,
92221,,18,,,,,
92222,,19,,,,,
92223,,20,,,,,
92224,,22,,,,,
92225,,21,,,,,
92226,,21,,,,,
92227,,22,,,,,
92228,,20,,,,,
92229,,22,,,,,
92230,,19,,,,,
92231,,18,,,,,
92232,,19,,,,,
92233,,20,,,,,
92234,,25,,,,,
92235,,25,,,,,
92236,,21,,,,,
92237,,20,,,,,
92238,,20,,,,,
92239,,18,,,,,
92240,,19,,,,,
92241,,20,,,,,
92242,,19,,,,,
92243,,20,,,,,
92244,,21,,,,,
92245,,22,,,,,
92246,,18,,,,,
92247,,19,,,,,
92248,,20,,,,,
92249,,22,,,,,
92250,,21,,,,,
92251,,21,,,,,
92252,,22,,,,,
92253,,20,,,,,
92254,,22,,,,,
92255,,19,,,,,
92256,,18,,,,,
92257,,19,,,,,
92258,,20,,,,,
92259,,25,,,,,
92260,,25,,,,,
92261,,21,,,,,
92262,,20,,,,,
92263,,20,,,,,
92264,,18,,,,,
92265,,19,,,,,
92266,,20,,,,,
92267,,19,,,,,
92268,,20,,,,,
92269,,21,,,,,
92270,,22,,,,,
92271,,18,,,,,
92272,,19,,,,,
92273,,20,,,,,
92274,,22,,,,,
92275,,21,,,,,
92276,,21,,,,,
92277,,22,,,,,
92278,,20,,,,,
92279,,22,,,,,
92280,,19,,,,,
92281,,18,,,,,
92282,,19,,,,,
92283,,20,,,,,
92284,,25,,,,,
92285,,25,,,,,
92286,,21,,,,,
92287,,20,,,,,
92288,,20,,,,,
92289,,18,,,,,
92290,,19,,,,,
92291,,20,,,,,
92292,,19,,,,,
92293,,20,,,,,
92294,,21,,,,,
92295,,22,,,,,
92296,,18,,,,,
92297,,19,,,,,
92298,,20,,,,,
92299,,22,,,,,
92300,,21,,,,,
92301,,21,,,,,
92302,,22,,,,,
92303,,20,,,,,
92304,,22,,,,,
92305,,19,,,,,
92306,,18,,,,,
92307,,19,,,,,
92308,,20,,,,,
92309,,25,,,,,
92310,,25,,,,,
92311,,21,,,,,
92312,,20,,,,,
92313,,20,,,,,
92314,,18,,,,,
92315,,19,,,,,
92316,,20,,,,,
92317,,19,,,,,
92318,,20,,,,,
92319,,21,,,,,
92320,,22,,,,,
92321,,18,,,,,
92322,,19,,,,,
92323,,20,,,,,
92324,,22,,,,,
92325,,21,,,,,
92326,,21,,,,,
92327,,22,,,,,
92328,,20,,,,,
92329,,22,,,,,
92330,,19,,,,,
92331,,18,,,,,
92332,,19,,,,,
92333,,20,,,,,
92334,,25,,,,,
92335,,25,,,,,
92336,,21,,,,,
92337,,20,,,,,
92338,,20,,,,,
92339,,18,,,,,
92340,,19,,,,,
92341,,20,,,,,
92342,,19,,,,,
92343,,20,,,,,
92344,,21,,,,,
92345,,22,,,,,
92346,,18,,,,,
92347,,19,,,,,
92348,,20,,,,,
92349,,22,,,,,
92350,,21,,,,,
92351,,21,,,,,
92352,,22,,,,,
92353,,20,,,,,
92354,,22,,,,,
92355,,19,,,,,
92356,,18,,,,,
92357,,19,,,,,
92358,,20,,,,,
92359,,25,,,,,
92360,,25,,,,,
92361,,21,,,,,
92362,,20,,,,,
92363,,20,,,,,
92364,,18,,,,,
92365,,19,,,,,
92366,,20,,,,,
92367,,19,,,,,
92368,,20,,,,,
92369,,21,,,,,
92370,,22,,,,,
92371,,18,,,,,
92372,,19,,,,,
92373,,20,,,,,
92374,,22,,,,,
92375,,21,,,,,
92376,,21,,,,,
92377,,22,,,,,
92378,,20,,,,,
92379,,22,,,,,
92380,,19,,,,,
92381,,18,,,,,
92382,,19,,,,,
92383,,20,,,,,
92384,,25,,,,,
92385,,25,,,,,
92386,,21,,,,,
92387,,20,,,,,
92388,,20,,,,,
92389,,18,,,,,
92390,,19,,,,,
92391,,20,,,,,
92392,,19,,,,,
92393,,20,,,,,
92394,,21,,,,,
92395,,22,,,,,
92396,,18,,,,,
92397,,19,,,,,
92398,,20,,,,,
92399,,22,,,,,
92400,,21,,,,,
92401,,21,,,,,
92402,,22,,,,,
92403,,20,,,,,
92404,,22,,,,,
92405,,19,,,,,
92406,,18,,,,,
92407,,19,,,,,
92408,,20,,,,,
92409,,25,,,,,
92410,,25,,,,,
92411,,21,,,,,
92412,,20,,,,,
92413,,20,,,,,
92414,,18,,,,,
92415,,19,,,,,
92416,,20,,,,,
92417,,19,,,,,
92418,,20,,,,,
92419,,21,,,,,
92420,,22,,,,,
92421,,18,,,,,
92422,,19,,,,,
92423,,20,,,,,
92424,,22,,,,,
92425,,21,,,,,
92426,,21,,,,,
92427,,22,,,,,
92428,,20,,,,,
92429,,22,,,,,
92430,,19,,,,,
92431,,18,,,,,
92432,,19,,,,,
92433,,20,,,,,
92434,,25,,,,,
92435,,25,,,,,
92436,,21,,,,,
92437,,20,,,,,
92438,,20,,,,,
92439,,18,,,,,
92440,,19,,,,,
92441,,20,,,,,
92442,,19,,,,,
92443,,20,,,,,
92444,,21,,,,,
92445,,22,,,,,
92446,,18,,,,,
92447,,19,,,,,
92448,,20,,,,,
92449,,22,,,,,
92450,,21,,,,,
92451,,21,,,,,
92452,,22,,,,,
92453,,20,,,,,
92454,,22,,,,,
92455,,19,,,,,
92456,,18,,,,,
92457,,19,,,,,
92458,,20,,,,,
92459,,25,,,,,
92460,,25,,,,,
92461,,21,,,,,
92462,,20,,,,,
92463,,20,,,,,
92464,,18,,,,,
92465,,19,,,,,
92466,,20,,,,,
92467,,19,,,,,
92468,,20,,,,,
92469,,21,,,,,
92470,,22,,,,,
92471,,18,,,,,
92472,,19,,,,,
92473,,20,,,,,
92474,,22,,,,,
92475,,21,,,,,
92476,,21,,,,,
92477,,22,,,,,
92478,,20,,,,,
92479,,22,,,,,
92480,,19,,,,,
92481,,18,,,,,
92482,,19,,,,,
92483,,20,,,,,
92484,,25,,,,,
92485,,25,,,,,
92486,,21,,,,,
92487,,20,,,,,
92488,,20,,,,,
92489,,18,,,,,
92490,,19,,,,,
92491,,20,,,,,
92492,,19,,,,,
92493,,20,,,,,
92494,,21,,,,,
92495,,22,,,,,
92496,,18,,,,,
92497,,19,,,,,
92498,,20,,,,,
92499,,22,,,,,
92500,,21,,,,,
92501,,21,,,,,
92502,,22,,,,,
92503,,20,,,,,
92504,,22,,,,,
92505,,19,,,,,
92506,,18,,,,,
92507,,19,,,,,
92508,,20,,,,,
92509,,25,,,,,
92510,,25,,,,,
92511,,21,,,,,
92512,,20,,,,,
92513,,20,,,,,
92514,,18,,,,,
92515,,19,,,,,
92516,,20,,,,,
92517,,19,,,,,
92518,,20,,,,,
92519,,21,,,,,
92520,,22,,,,,
92521,,18,,,,,
92522,,19,,,,,
92523,,20,,,,,
92524,,22,,,,,
92525,,21,,,,,
92526,,21,,,,,
92527,,22,,,,,
92528,,20,,,,,
92529,,22,,,,,
92530,,19,,,,,
92531,,18,,,,,
92532,,19,,,,,
92533,,20,,,,,
92534,,25,,,,,
92535,,25,,,,,
92536,,21,,,,,
92537,,20,,,,,
92538,,20,,,,,
92539,,18,,,,,
92540,,19,,,,,
92541,,20,,,,,
92542,,19,,,,,
92543,,20,,,,,
92544,,21,,,,,
92545,,22,,,,,
92546,,18,,,,,
92547,,19,,,,,
92548,,20,,,,,
92549,,22,,,,,
92550,,21,,,,,
92551,,21,,,,,
92552,,22,,,,,
92553,,20,,,,,
92554,,22,,,,,
92555,,19,,,,,
92556,,18,,,,,
92557,,19,,,,,
92558,,20,,,,,
92559,,25,,,,,
92560,,25,,,,,
92561,,21,,,,,
92562,,20,,,,,
92563,,20,,,,,
92564,,18,,,,,
92565,,19,,,,,
92566,,20,,,,,
92567,,19,,,,,
92568,,20,,,,,
92569,,21,,,,,
92570,,22,,,,,
92571,,18,,,,,
92572,,19,,,,,
92573,,20,,,,,
92574,,22,,,,,
92575,,21,,,,,
92576,,21,,,,,
92577,,22,,,,,
92578,,20,,,,,
92579,,22,,,,,
92580,,19,,,,,
92581,,18,,,,,
92582,,19,,,,,
92583,,20,,,,,
92584,,25,,,,,
92585,,25,,,,,
92586,,21,,,,,
92587,,20,,,,,
92588,,20,,,,,
92589,,18,,,,,
92590,,19,,,,,
92591,,20,,,,,
92592,,19,,,,,
92593,,20,,,,,
92594,,21,,,,,
92595,,22,,,,,
92596,,18,,,,,
92597,,19,,,,,
92598,,20,,,,,
92599,,22,,,,,
92600,,21,,,,,
92601,,21,,,,,
92602,,22,,,,,
92603,,20,,,,,
92604,,22,,,,,
92605,,19,,,,,
92606,,18,,,,,
92607,,19,,,,,
92608,,20,,,,,
92609,,25,,,,,
92610,,25,,,,,
92611,,21,,,,,
92612,,20,,,,,
92613,,20,,,,,
92614,,18,,,,,
92615,,19,,,,,
92616,,20,,,,,
92617,,19,,,,,
92618,,20,,,,,
92619,,21,,,,,
92620,,22,,,,,
92621,,18,,,,,
92622,,19,,,,,
92623,,20,,,,,
92624,,22,,,,,
92625,,21,,,,,
92626,,21,,,,,
92627,,22,,,,,
92628,,20,,,,,
92629,,22,,,,,
92630,,19,,,,,
92631,,18,,,,,
92632,,19,,,,,
92633,,20,,,,,
92634,,25,,,,,
92635,,25,,,,,
92636,,21,,,,,
92637,,20,,,,,
92638,,20,,,,,
92639,,18,,,,,
92640,,19,,,,,
92641,,20,,,,,
92642,,19,,,,,
92643,,20,,,,,
92644,,21,,,,,
92645,,22,,,,,
92646,,18,,,,,
92647,,19,,,,,
92648,,20,,,,,
92649,,22,,,,,
92650,,21,,,,,
92651,,21,,,,,
92652,,22,,,,,
92653,,20,,,,,
92654,,22,,,,,
92655,,19,,,,,
92656,,18,,,,,
92657,,19,,,,,
92658,,20,,,,,
92659,,25,,,,,
92660,,25,,,,,
92661,,21,,,,,
92662,,20,,,,,
92663,,20,,,,,
92664,,18,,,,,
92665,,19,,,,,
92666,,20,,,,,
92667,,19,,,,,
92668,,20,,,,,
92669,,21,,,,,
92670,,22,,,,,
92671,,18,,,,,
92672,,19,,,,,
92673,,20,,,,,
92674,,22,,,,,
92675,,21,,,,,
92676,,21,,,,,
92677,,22,,,,,
92678,,20,,,,,
92679,,22,,,,,
92680,,19,,,,,
92681,,18,,,,,
92682,,19,,,,,
92683,,20,,,,,
92684,,25,,,,,
92685,,25,,,,,
92686,,21,,,,,
92687,,20,,,,,
92688,,20,,,,,
92689,,18,,,,,
92690,,19,,,,,
92691,,20,,,,,
92692,,19,,,,,
92693,,20,,,,,
92694,,21,,,,,
92695,,22,,,,,
92696,,18,,,,,
92697,,19,,,,,
92698,,20,,,,,
92699,,22,,,,,
92700,,21,,,,,
92701,,21,,,,,
92702,,22,,,,,
92703,,20,,,,,
92704,,22,,,,,
92705,,19,,,,,
92706,,18,,,,,
92707,,19,,,,,
92708,,20,,,,,
92709,,25,,,,,
92710,,25,,,,,
92711,,21,,,,,
92712,,20,,,,,
92713,,20,,,,,
92714,,18,,,,,
92715,,19,,,,,
92716,,20,,,,,
92717,,19,,,,,
92718,,20,,,,,
92719,,21,,,,,
92720,,22,,,,,
92721,,18,,,,,
92722,,19,,,,,
92723,,20,,,,,
92724,,22,,,,,
92725,,21,,,,,
92726,,21,,,,,
92727,,22,,,,,
92728,,20,,,,,
92729,,22,,,,,
92730,,19,,,,,
92731,,18,,,,,
92732,,19,,,,,
92733,,20,,,,,
92734,,25,,,,,
92735,,25,,,,,
92736,,21,,,,,
92737,,20,,,,,
92738,,20,,,,,
92739,,18,,,,,
92740,,19,,,,,
92741,,20,,,,,
92742,,19,,,,,
92743,,20,,,,,
92744,,21,,,,,
92745,,22,,,,,
92746,,18,,,,,
92747,,19,,,,,
92748,,20,,,,,
92749,,22,,,,,
92750,,21,,,,,
92751,,21,,,,,
92752,,22,,,,,
92753,,20,,,,,
92754,,22,,,,,
92755,,19,,,,,
92756,,18,,,,,
92757,,19,,,,,
92758,,20,,,,,
92759,,25,,,,,
92760,,25,,,,,
92761,,21,,,,,
92762,,20,,,,,
92763,,20,,,,,
92764,,18,,,,,
92765,,19,,,,,
92766,,20,,,,,
92767,,19,,,,,
92768,,20,,,,,
92769,,21,,,,,
92770,,22,,,,,
92771,,18,,,,,
92772,,19,,,,,
92773,,20,,,,,
92774,,22,,,,,
92775,,21,,,,,
92776,,21,,,,,
92777,,22,,,,,
92778,,20,,,,,
92779,,22,,,,,
92780,,19,,,,,
92781,,18,,,,,
92782,,19,,,,,
92783,,20,,,,,
92784,,25,,,,,
92785,,25,,,,,
92786,,21,,,,,
92787,,20,,,,,
92788,,20,,,,,
92789,,18,,,,,
92790,,19,,,,,
92791,,20,,,,,
